,area,begin-area,country,disambiguation,end-area,gender,id,ipi,ipi-list,isni-list,life-span,name,sort-name,type
1086,"{'sort-name': 'Spain', 'id': '471c46a7-afc5-31c4-923c-d0444f5053a4', 'name': 'Spain', 'iso-3166-1-code-list': ['ES']}","{'sort-name': 'Zaragoza', 'id': 'e9ccdb59-01e3-4016-abb5-43af8e13ac34', 'name': 'Zaragoza'}",ES,,,,4bb712d6-8be9-4c09-810a-eb3bed2be345,,,,"{'ended': 'true', 'begin': '1987', 'end': '1996'}",Héroes del Silencio,Héroes del Silencio,Group
1087,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Rockville Centre', 'id': '7efc915a-2630-4e12-baa6-ed32ebaa5b0a', 'name': 'Rockville Centre'}",US,,,,350bce49-c21b-4137-b50a-0766ded07e4d,,,['0000000119585019'],{'begin': '1999-11-01'},Taking Back Sunday,Taking Back Sunday,Group
1088,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Kansas City', 'id': 'c1fc21db-40e9-47f5-af93-f3ebe6581113', 'name': 'Kansas City'}",US,,,,1b54e90c-638e-4fdd-a20e-4ab09db9fdaf,,,['0000000098298271'],{'begin': '1995'},The Get Up Kids,"Get Up Kids, The",Group
1089,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Atlanta', 'id': '26e0e534-19ea-4645-bfb3-1aa4e83a4046', 'name': 'Atlanta'}",US,,,,52b9e109-44a0-45eb-a197-226c4abab232,,,['0000000106625659'],{'begin': '1994'},Sevendust,Sevendust,Group
1090,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,,,,1c90eb11-0531-402c-87dc-d578e36ec23c,,,,{'begin': '2000'},Deathstars,Deathstars,Group
1091,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'Stockholm', 'id': '1127ddc2-eab3-4662-8718-6adbdeea3b10', 'name': 'Stockholm'}",SE,,,,f16d25c6-556f-42f9-b648-5f48a8f96ec2,,,,"{'ended': 'true', 'begin': '1989', 'end': '2013-08-24'}",Clawfinger,Clawfinger,Group
1092,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Rothwell', 'id': '448ca15f-bcd7-48fa-ba66-303665732f4d', 'name': 'Rothwell'}",GB,,,,2e04a82f-9118-43b1-a918-bf84f122f7fc,,,['0000000092333902'],{'begin': '2002'},The Pigeon Detectives,"Pigeon Detectives, The",Group
1093,"{'sort-name': 'Brazil', 'id': 'f45b47f8-5796-386e-b172-6c31b009a5d8', 'name': 'Brazil', 'iso-3166-1-code-list': ['BR']}","{'sort-name': 'Rio de Janeiro', 'id': '9443d4f5-668c-4f30-96bd-6caf831de30f', 'name': 'Rio de Janeiro'}",BR,,,Male,19499124-36d4-4ccc-b28d-04dde3d2076f,00034799843,['00034799843'],"['0000000117734439', '0000000368612399']",{'begin': '1942-03-22'},Jorge Ben Jor,"Ben Jor, Jorge",Person
1094,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Blackwood', 'id': '9595a08b-d186-4a13-8ea3-dee089f31b93', 'name': 'Blackwood'}",GB,,,,32efea44-6cb5-4b4f-bdaa-c8b8f6cef981,,,['0000000115198492'],{'begin': '1986'},Manic Street Preachers,Manic Street Preachers,Group
1095,"{'sort-name': 'Australia', 'id': '106e0bec-b638-3b37-b731-f53d507dc00e', 'name': 'Australia', 'iso-3166-1-code-list': ['AU']}","{'sort-name': 'Perth', 'id': '21e8495a-32fa-4a97-8a92-57184e36235a', 'name': 'Perth'}",AU,Australian electic roots band,,,7952b266-9fd4-4a09-a324-7dc84f11b5fc,,,,{'begin': '1998'},The John Butler Trio,"Butler, John, The, Trio",Group
1096,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Pittsburgh', 'id': '787abc26-28ce-44f8-a2d1-82d86b5d28a8', 'name': 'Pittsburgh'}",US,,,,b88f21a7-a1b9-48fd-bbc4-ae758026f17f,,,['0000000123649214'],{'begin': '1988'},Anti‐Flag,Anti‐Flag,Group
1097,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,Swedish glam rock band,,,6e17c8d1-2493-46cc-88d4-64b848a32593,,,,"{'ended': 'true', 'begin': '1991', 'end': '2011-09-16'}",The Ark,"Ark, The",Group
1098,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,,d6e65033-b56a-49df-8744-6fc3ffd75edd,,,,{'begin': '2005'},Boys Like Girls,Boys Like Girls,Group
1099,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Chicago', 'id': '29a709d8-0320-493e-8d0c-f2c386662b7f', 'name': 'Chicago'}",US,US big beat/hip hop group,,,fca8cdfa-120d-49ec-b1da-0ff8aa90c3ab,,,,"{'ended': 'true', 'begin': '2007', 'end': '2015-04-25'}",The Cool Kids,"Cool Kids, The",Group
1100,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Boston', 'id': 'e331bfdf-b908-429c-a79b-710cf9c06abb', 'name': 'Boston'}",US,,,,b6b2bb8d-54a9-491f-9607-7b546023b433,,,['0000000109426540'],{'begin': '1986'},Pixies,Pixies,Group
1101,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'El Centro', 'id': 'df974e09-8dea-479b-b814-133bbf39ef44', 'name': 'El Centro'}",US,,,Female,bfcc6d75-a6a5-4bc6-8282-47aec8531818,,,['0000000081707438'],{'begin': '1946-05-20'},Cher,Cher,Person
1102,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,,,,8097243f-7a3d-435a-a11e-0c5f886528e0,,,,{'begin': '1999'},Dream Evil,Dream Evil,Group
1103,"{'sort-name': 'Spain', 'id': '471c46a7-afc5-31c4-923c-d0444f5053a4', 'name': 'Spain', 'iso-3166-1-code-list': ['ES']}","{'sort-name': 'Tres Cantos', 'id': 'e2f2a460-00b1-4799-9fcf-3b3800f6d5ed', 'name': 'Tres Cantos'}",ES,,,,b185451a-9edd-46df-8046-1db7e9594f5a,,,,{'begin': '1998'},Vetusta Morla,Vetusta Morla,Group
1104,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Dallas', 'id': 'e96f1c0d-721b-470d-a9c4-0aa2d89cf9e7', 'name': 'Dallas'}",US,US alternative metal band,,,87a73cf0-ebdf-483d-8b5a-3db1e5e72122,,,['0000000110929209'],{'begin': '1996'},Drowning Pool,Drowning Pool,Group
1105,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Brooklyn', 'id': 'a71b0d32-7752-49e9-8594-2247ad6ac12c', 'name': 'Brooklyn'}",US,,,,1043a3a9-6722-4cdb-a28a-6acbad217b38,,,,{'begin': '2003'},Bishop Allen,Bishop Allen,Group
1106,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Liverpool', 'iso-3166-2-code-list': ['GB-LIV'], 'id': 'c249c30e-88ab-4b2f-a745-96a25bd7afee', 'name': 'Liverpool'}",GB,,,,d50a4b89-ff1f-4659-9fde-f76f8d5b3c89,,,,{'begin': '1985'},Carcass,Carcass,Group
1107,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Richmond', 'id': 'afaa40c1-2e11-4a9b-9a33-ff0603e3e312', 'name': 'Richmond'}",US,,,,298909e4-ebcb-47b8-95e9-cc53b087fc65,,,['0000000109407067'],{'begin': '1998'},Lamb of God,Lamb of God,Group
1108,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'New Cross', 'id': 'ade91990-588a-4680-9ce1-ecfae2667ec9', 'name': 'New Cross'}",GB,,"{'sort-name': 'Monterrey', 'id': 'cfd1e529-4ca0-4377-bb35-c1762b653d50', 'name': 'Monterrey'}",,63011a8d-0117-4f7e-9991-1ef1f337ff70,,,,"{'ended': 'true', 'begin': '2005-11-05', 'end': '2015-01-31'}",Klaxons,Klaxons,Group
1109,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Rochester', 'id': '8e64f820-e5fa-4403-b72b-2b6674fb7bd0', 'name': 'Rochester'}",GB,,,Male,bc3d74c5-9328-4a1b-8014-3ecdb3dababe,,,"['0000000011188548', '0000000078404604']",{'begin': '1964-05-12'},Nitin Sawhney,"Sawhney, Nitin",Person
1110,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Minneapolis', 'id': '3e80aaa7-9b71-450f-8147-0ecf101d8f1a', 'name': 'Minneapolis'}",US,,,,a33a9cd6-8c03-4047-b62d-59f76f494c20,,,,{'begin': '1995'},Cloud Cult,Cloud Cult,Group
1111,"{'sort-name': 'Ocala', 'id': '126b3608-3200-489a-8602-b80ae95a1277', 'name': 'Ocala'}","{'sort-name': 'Ocala', 'id': '126b3608-3200-489a-8602-b80ae95a1277', 'name': 'Ocala'}",,US post-hardcore band,,,db008806-16f6-48fc-8521-3d953709689d,,,,{'begin': '2003-06'},A Day to Remember,"Day to Remember, A",Group
1112,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'East Finchley', 'id': 'd91a9509-512c-4eb2-b9e2-7cf2b4e7bf78', 'name': 'East Finchley'}",GB,,"{'sort-name': 'Goring-on-Thames', 'id': '7c539e83-350e-43de-ba90-86f909cfb07f', 'name': 'Goring-on-Thames'}",Male,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,00125266882,['00125266882'],['0000000110303150'],"{'ended': 'true', 'begin': '1963-06-25', 'end': '2016-12-25'}",George Michael,"Michael, George",Person
1113,"{'sort-name': 'Victoria', 'id': 'c5446ccc-24aa-4110-8130-38c97b5d83da', 'name': 'Victoria'}","{'sort-name': 'Shawnigan Lake', 'id': '750b0d10-36fd-4704-b4e3-357262dc3c84', 'name': 'Shawnigan Lake'}",,,,,0e0dd9da-5878-4c46-9a9a-6df43abb5c96,,,['0000000121918660'],{'begin': '1999'},Hot Hot Heat,Hot Hot Heat,Group
1114,"{'sort-name': 'Australia', 'id': '106e0bec-b638-3b37-b731-f53d507dc00e', 'name': 'Australia', 'iso-3166-1-code-list': ['AU']}","{'sort-name': 'Melbourne', 'id': 'b4e9352c-8edf-4911-8fa3-e852afa30501', 'name': 'Melbourne'}",AU,,,,b91f0973-002e-4237-a39f-c7e02e786e53,,,['0000000121615109'],{'begin': '2000'},Architecture in Helsinki,Architecture in Helsinki,Group
1115,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'Stockholm', 'id': '1127ddc2-eab3-4662-8718-6adbdeea3b10', 'name': 'Stockholm'}",SE,Swedish rock band,"{'sort-name': 'Stockholm', 'id': '1127ddc2-eab3-4662-8718-6adbdeea3b10', 'name': 'Stockholm'}",,6be97d02-b66e-46d5-931c-0a81087fecbc,,,,"{'ended': 'true', 'begin': '1994', 'end': '2008-10-26'}",The Hellacopters,"Hellacopters, The",Group
1116,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Fort Lauderdale', 'id': 'a2993fdb-6cc6-49da-abe6-831142053fd1', 'name': 'Fort Lauderdale'}",US,the band,,,5dfdca28-9ddc-4853-933c-8bc97d87beec,,,['0000000123530360'],{'begin': '1992'},Marilyn Manson,Marilyn Manson,Group
1117,"{'sort-name': 'Sydney', 'id': '3f179da4-83c6-4a28-a627-e46b4a8ff1ed', 'name': 'Sydney'}","{'sort-name': 'Bondi', 'id': '2ffdc684-68ac-41e4-a99a-03757fdb5342', 'name': 'Bondi'}",,Australian singer/songwriter,,Male,3a9f3479-4f0c-4355-8ccd-c9ed5cd01586,00187866602,['00187866602'],['0000000106533404'],{'begin': '1978-09-11'},Ben Lee,"Lee, Ben",Person
1118,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,,c5539100-4631-42d2-9766-3157ed0a4035,,,,{'begin': '1972-03-18'},Dane Cook,"Cook, Dane",Person
1119,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}",,GB,"UK 80's disco group, released Ain't No Stopping Disco Mix",,,d84c4e93-9c5f-45ab-a4ba-bd79d037eb31,,,,{'begin': '1981'},Enigma,Enigma,Group
1120,,,,Trance artist/group,,,2914ee0b-9055-4dee-bca2-4f385b1e617a,,,,,Deus,Deus,
1121,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Victoria', 'id': 'c5446ccc-24aa-4110-8130-38c97b5d83da', 'name': 'Victoria'}",CA,,"{'sort-name': 'Montreal', 'disambiguation': 'city', 'id': 'c3cc624e-b963-49cf-ad0b-e318cb341963', 'name': 'Montreal'}",,9c0b1b7f-d63d-4e4f-bbec-1e7e7607dd22,,,,"{'ended': 'true', 'begin': '2005', 'end': '2009'}",Sunset Rubdown,Sunset Rubdown,Group
1122,"{'sort-name': 'Atlanta', 'id': '26e0e534-19ea-4645-bfb3-1aa4e83a4046', 'name': 'Atlanta'}","{'sort-name': 'Norway', 'id': '6743d351-6f37-3049-9724-5041161fff4d', 'name': 'Norway', 'iso-3166-1-code-list': ['NO']}",,,,,c29f4522-f710-4bb5-a06b-d436fcc3b2fd,,,,{'begin': '2003'},Combichrist,Combichrist,Group
1123,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Phoenix', 'id': '7f1c8f3f-69a9-454a-8633-c3d3a628858b', 'name': 'Phoenix'}",US,,,Female,5508631d-697f-4839-a669-06637e5bcb90,,,['000000007142125X'],{'begin': '1989-12-22'},Jordin Sparks,"Sparks, Jordin",Person
1124,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Tampa', 'id': 'ff21865c-ce46-4417-967c-a3d2d02d29bf', 'name': 'Tampa'}",US,,,,4355a36d-805e-478d-8589-64f0292724b2,,,,{'begin': '1983'},Morbid Angel,Morbid Angel,Group
1125,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Brooklyn', 'id': 'a71b0d32-7752-49e9-8594-2247ad6ac12c', 'name': 'Brooklyn'}",US,American singer,"{'sort-name': 'Marsh Harbour', 'id': 'c8347383-48f7-4738-984b-c690115d8e96', 'name': 'Marsh Harbour'}",Female,bc85da58-52d9-457d-ae8d-5d8d4ec870a9,,,['0000000059585374'],"{'ended': 'true', 'begin': '1979-01-16', 'end': '2001-08-25'}",Aaliyah,Aaliyah,Person
1126,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Tucson', 'id': '7c71f821-98a0-4f1b-bf6b-87fe1d6c89f0', 'name': 'Tucson'}",US,,,,5e372a49-5672-4fb8-ba14-18c90780c4f9,,,['0000000110105429'],{'begin': '1996'},Calexico,Calexico,Group
1127,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Bellevue', 'id': 'a6da921e-27cb-4ae5-914b-37e4ff7ff15a', 'name': 'Bellevue'}",US,,,,deeea939-7f89-4762-b09f-79269cd70d3b,,,,{'begin': '1981'},Queensrÿche,Queensrÿche,Group
1128,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Brighton', 'id': '16fe6dbc-b7aa-4935-a150-5d90660af8a5', 'name': 'Brighton'}",GB,UK band,,,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,,,['0000000115376658'],{'begin': '2004'},The Kooks,"Kooks, The",Group
1129,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,,657ec972-3ab1-48a8-b472-1f1c210aaf17,,,,{'begin': '1996'},A Wilhelm Scream,"Wilhelm Scream, A",Group
1130,"{'sort-name': 'France', 'id': '08310658-51eb-3801-80de-5a0739207115', 'name': 'France', 'iso-3166-1-code-list': ['FR']}",,FR,,,,265f242e-cf4e-4fbe-a3fe-43112387172f,,,,{'begin': '1998'},Télépopmusik,Télépopmusik,Group
1131,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Sacramento', 'id': '21879fba-fe4e-4dbc-99e8-cad9142e5618', 'name': 'Sacramento'}",US,,,,92ee5562-3c1b-4e02-ac22-aae6261edac5,,,['0000000115335952'],{'begin': '1992'},Blackalicious,Blackalicious,Group
1132,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Tyler', 'id': '3c38d6f5-af5b-491a-9f65-fe741d320d73', 'name': 'Tyler'}",US,,,,083b3a38-13c6-428f-9e02-6c306afa5761,,,,{'begin': '1998'},Eisley,Eisley,Group
1133,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'San Francisco', 'id': '83f22bb6-4631-443c-bace-9fae8540362a', 'name': 'San Francisco'}",US,,,,11eabe0c-2638-4808-92f9-1dbd9c453429,,,,{'begin': '1994-03'},Deerhoof,Deerhoof,Group
1134,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Santa Barbara', 'id': 'f12f47f9-daf9-4eec-a30e-e8a9e9bd4124', 'name': 'Santa Barbara'}",US,,,Female,122d63fc-8671-43e4-9752-34e846d62a9c,00292555933,"['00292555933', '00515661558', '00515661656']",['000000007371737X'],{'begin': '1984-10-25'},Katy Perry,"Perry, Katy",Person
1135,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'California', 'iso-3166-2-code-list': ['US-CA'], 'id': 'ae0110b6-13d4-4998-9116-5b926287aa23', 'name': 'California'}",GB,,,,0ffb6573-a98e-412e-aa01-0a580e9d8b06,,,,"{'ended': 'true', 'begin': '1977', 'end': '1996'}",Elvis Costello & The Attractions,"Costello, Elvis & The Attractions",Group
1136,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Belleville', 'id': '976cf6e1-e909-4ae9-a1c0-a445e0f9956b', 'name': 'Belleville'}",CA,,,Female,0103c1cc-4a09-4a5d-a344-56ad99a77193,00424984337,['00424984337'],['0000000114946276'],{'begin': '1984-09-27'},Avril Lavigne,"Lavigne, Avril",Person
1137,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Bay City', 'id': '903111d9-9dc2-4129-b08a-3cf52bc72757', 'name': 'Bay City'}",US,,,Female,79239441-bfd5-4981-a70c-55c3f15c1287,00125053706,"['00125053706', '00128246872', '00211854787']",['000000010782262X'],{'begin': '1958-08-16'},Madonna,Madonna,Person
1138,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Morris Plains', 'id': 'df198305-ff45-492f-bea4-17e78a4c67b1', 'name': 'Morris Plains'}",US,,,,1bc41dff-5397-4c53-bb50-469d2c277197,,,['0000000121600054'],{'begin': '1997-03'},The Dillinger Escape Plan,"Dillinger Escape Plan, The",Group
1139,"{'sort-name': 'Jamaica', 'id': '2dd47a64-91d5-3b13-bc94-80043ed063d7', 'name': 'Jamaica', 'iso-3166-1-code-list': ['JM']}","{'sort-name': 'Jamaica', 'id': '2dd47a64-91d5-3b13-bc94-80043ed063d7', 'name': 'Jamaica', 'iso-3166-1-code-list': ['JM']}",JM,,"{'sort-name': 'Westmoreland', 'iso-3166-2-code-list': ['JM-10'], 'id': 'ac5de91c-4245-4890-a87e-93dc3ac61030', 'name': 'Westmoreland'}",Male,7db6aae5-6644-4513-9bfc-ca2e79d4469c,00060632501,['00060632501'],['0000000117591917'],"{'ended': 'true', 'begin': '1944-10-19', 'end': '1987-09-11'}",Peter Tosh,"Tosh, Peter",Person
1140,"{'sort-name': 'Norway', 'id': '6743d351-6f37-3049-9724-5041161fff4d', 'name': 'Norway', 'iso-3166-1-code-list': ['NO']}","{'sort-name': 'Stokmarknes', 'id': '17c2c0f3-5067-4023-bf01-487827a4eb36', 'name': 'Stokmarknes'}",NO,Norwegian rock band,"{'sort-name': 'Oslo', 'iso-3166-2-code-list': ['NO-03'], 'id': 'f80d529e-f242-46ef-a090-d193ed23075f', 'name': 'Oslo'}",,7520c1b4-59fe-4874-8a5f-6d4e6e36e98d,,,['0000000123642135'],"{'ended': 'true', 'begin': '1995', 'end': '2008'}",Madrugada,Madrugada,Group
1141,"{'sort-name': 'Finland', 'id': '6a264f94-6ff1-30b1-9a81-41f7bfabd616', 'name': 'Finland', 'iso-3166-1-code-list': ['FI']}","{'sort-name': 'Espoo', 'id': '638a021d-f628-4266-8a91-7956f91f1e08', 'name': 'Espoo'}",FI,,,,f57e14e4-b030-467c-b202-539453f504ec,,,['0000000122931058'],{'begin': '1997'},Children of Bodom,Children of Bodom,Group
1142,"{'sort-name': 'Finland', 'id': '6a264f94-6ff1-30b1-9a81-41f7bfabd616', 'name': 'Finland', 'iso-3166-1-code-list': ['FI']}","{'sort-name': 'Kitee', 'id': 'a62f5ab3-c6e2-4b1e-b35f-2d83cd20ab58', 'name': 'Kitee'}",FI,,,,00a9f935-ba93-4fc8-a33a-993abe9c936b,,,['0000000106662492'],{'begin': '1996-07'},Nightwish,Nightwish,Group
1143,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,,,['0000000123245914'],{'begin': '1969-01-13'},King Crimson,King Crimson,Group
1144,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Barnsley', 'iso-3166-2-code-list': ['GB-BNS'], 'id': '5ee8391d-418c-48ca-928a-d98d872eb95e', 'name': 'Barnsley'}",GB,,,,bbd80354-597e-4d53-94e4-92b3a7cb8f2c,,,,{'begin': '1976'},Saxon,Saxon,Group
1145,"{'sort-name': 'Ireland', 'id': '390b05d4-11ec-3bce-a343-703a366b34a5', 'name': 'Ireland', 'iso-3166-1-code-list': ['IE']}","{'sort-name': 'County Wicklow', 'iso-3166-2-code-list': ['IE-WW'], 'id': 'da302f1c-868e-4978-b509-315010da8e5b', 'name': 'County Wicklow'}",IE,,,,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,,,,{'begin': '2002'},God Is an Astronaut,God Is an Astronaut,Group
1146,"{'sort-name': 'Canada', 'id': '71bbafaa-e825-3e15-8ca9-017dcad1748b', 'name': 'Canada', 'iso-3166-1-code-list': ['CA']}","{'sort-name': 'Hamilton', 'id': 'c45dab1e-8cb1-4ca3-af6c-0762c590f333', 'name': 'Hamilton'}",CA,,,,86a064f9-3ed4-4621-b29d-d05442c6b1ae,,,,{'begin': '1999'},Junior Boys,Junior Boys,Group
1147,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,,,,22cbe400-9906-4c47-973c-b7122b23840a,,,,{'begin': '2000-06'},Machinae Supremacy,Machinae Supremacy,Group
